Density,Interference,Sociality,residence_time,std_residence_time,mean_expected_consumption_rate,std_expected_consumption_rate,Replicate
5,1,1,1.093863798,0.019104377,0.693764888,0.031316113,41
5,1,1,1.092449078,0.018947685,0.694452748,0.027119987,42
5,1,1,1.09370604,0.018952877,0.694414573,0.028114705,43
5,1,1,1.092054778,0.018868188,0.698910769,0.028200563,44
5,1,1,1.092309041,0.019067546,0.703457573,0.027994682,45
5,1,1,1.092976576,0.018854007,0.69836373,0.026552961,46
5,1,1,1.091804753,0.018861789,0.702611081,0.028695893,47
5,1,1,1.09205343,0.018910236,0.698489056,0.028089048,48
5,1,1,1.092203194,0.018907609,0.6947185,0.029072072,49
5,1,1,1.093817858,0.019091632,0.693377899,0.030924473,50
